charter,membership_eligibility,membership_field,membership_url,timestamp,membership_notes
320,limited,"Current and retired members, officers, and employees of the Federal Reserve Board. Current and retired employees of Federal Reserve Banks. Employees of contractors for the Federal Reserve System. Officers & employees of the Bureau of Consumer Financial Protection. Employees of the credit union. Members' immediate family or households, including spouses, parents, children, siblings, grandparents, and grandchildren, as well as adoptive children, stepchildren, domestic partners, and permanent members of the household. Organizations of eligible members.",https://frbfcu.org/membership/,2025-12-30 15:34:31.686924,
138,limited,"Anyone who lives, works, or worships in Vigo County, Indiana. Students attending any public or private school, college, or University in Vigo County, Indiana.",http://www.vigocountyfcu.org/members.htm,2025-12-30 15:36:56.492589,
665,limited,"If you live, work, worship, or go to school in Kitsap, Mason, Jefferson, Clallam or Grays Harbor counties, or are a family member of a current member, you're eligible to join!",https://www.pcfcu.org/join/,2025-12-30 15:40:51.200819,
1584,limited,"Anyone who works, lives, worships or attends school in Erath County, Texas; Houston's underserved areas; or specific Oklahoma zip codes (73102, 73106, 73107, 73108, 73109, 73119, 73129, 73139, 73149, 73159). Related to an existing MTFCU member by blood, marriage, adoption, or share a household. Members of or those agreeing to join the Tomball Memorial FFA Booster Club. Employees of designated Select Employee Groups (SEGs).",https://www.mtfcu.coop/become-a-member/eligibility/,2025-12-30 15:44:27.882428,
609,limited,FDNY. Professional firefighters of New York State. Non-profit foundations authorized by their organizing documents to be for the benefit and support of firefighters. Retired firefighters of New York State. Immediate families or households of current member.,https://www.nybravestfcu.org/join,2025-12-30 18:05:42.334191,
851,limited,"CEFCU membership is open to employees of the City of Chelsea (municipal, Police, Fire, Schools, etc), Chelsea Housing Authority, Chelsea Restoration and Chelsea Chamber of Commerce.",http://www.ChelseaEFCU.org,2025-12-30 18:07:38.22697,
1049,limited,"Do you live, work or worship in one of the following towns — Meriden, Wallingford, Cheshire, North Haven, North Branford, or Hamden? Are you a relative of someone who is a member? Relatives are defined as parents, children, siblings, and spouses. Are you an employee of one of our SEG Groups?",https://www.MembersFirstCTFCU.com/About-Us/Membership/Membership,2025-12-30 18:10:32.699307,
829,limited,"Lives or works in one of these Illinois counties: Bond, Champaign, Christian, Clinton and 27 other IL counties. Reside, work, or regularly worship in Alameda, Contra Costa, or Santa Clara counties in California. Employee or retiree of Caterpillar Inc., its subsidiaries, or authorized dealerships. Employee or retiree of a CEFCU partner company. Current member of ISU Alumni Association or ISU Athletic Boosters Association. CEFCU employee or retiree. Immediate family member of an eligible person. Household member of someone who qualifies.",https://www.cefcu.com/who-can-join.html,2025-12-30 23:55:39.33375,
860,limited,"Staff, students, employees, or family members of over 300 schools, districts, businesses, community organizations in Texas. Family member of a current A+FCU member. One-time dues payment of $10 to the A+ Education Foundation.",https://aplusfcu.org/join-aplus,2025-12-30 23:55:39.33375,
2612,limited,"Membership is available to employees and retirees of Big Beaver Falls, Riverside Beaver County, and Ellwood City Area School Districts, along with their immediate family members and Credit Union employees.",https://www.multischoolsfcu.org/,2025-12-30 11:25:26.985966,
2645,limited,"Anyone who lives, works, worships or goes to school in these Maine counties: Androscoggin, Cumberland, Franklin, Kennebec, Knox, Lincoln, Oxford, Sagadahoc, Somerset and York. Immediate family member or share a residence with someone who is already an OFCU member.",http://www.ofcu.org/explore/membership,2025-12-30 11:31:25.906073,
2782,limited,"You must live on Long Island and be employed by the State of New York, or be a member of the Hauppauge Public Library. Members of your immediate family and any member of your household are also eligible to join.",https://www.liafcu.org/about-lise/membership-eligibility,2025-12-30 11:45:04.167173,
2847,limited,Membership is open to current and retired employees of the State of Colorado or City/County Government Employees. Family members of current members are eligible for membership.,https://www.affidiancu.org/about/become-a-member,2025-12-30 11:51:29.381088,
2935,limited,Membership is open to all the parishoners of the Catholic Diocese in Toledo and their immediate family members.,https://www.parishfcu.coop/become-a-member,2025-12-30 11:53:38.140589,
3050,limited,"As long as you live, work, worship, or attend school anywhere here on the Big Island (Hawaii County) you can join Onomea FCU.",https://www.onomeafcu.org/How-to-Join,2025-12-30 12:05:17.650983,
28,limited,"If you live, work, worship or attend school in the counties of Cass, Dodge, Douglas, Sarpy, Saunders, Lincoln, McPherson and Washington in Nebraska or Harrison, Mills or Pottawattamie in Iowa you are eligible for membership.",https://www.centrisfcu.org/about-us/membership/,2025-12-30 15:28:51.195291,
162,limited,"MEMBERSHIP IS OPEN TO ANYONE who lives, works, worship or attends school inside the Capital Beltway (some limitations may apply).",https://www.tdfcu.org/membership/how-to-join/,2025-12-30 15:31:00.205537,
256,limited,Energy One offers membership to employees of designated employer groups who work in or are paid or supervised from the listed location.,https://energyone.org/membership/,2025-12-30 15:33:21.669963,
53,limited,"Relatives of Motion members (spouse, domestic partner, child, sibling, parent, grandparent, or grandchild including stepchildren, stepparents, step siblings, and adopted children). Individuals who belong to or join an organization that Motion serves, or have family relationships to non-members in such organizations. Those who work for or retired from participating employers listed in Motion's SEGs/Associations directory, plus family members of non-member employees/retirees.",http://www.motionfcu.org/discover-motion/join-motion,2025-12-30 15:35:49.600397,
306,limited,"Serves individuals, families, and businesses in Madison County (Indiana, based on location).",http://www.madcofcu.org,2025-12-30 15:37:52.572895,
1407,limited,"Persons who live, work (or regularly conduct business), worship, or attend school in Washington, DC; underserved areas of Alexandria City, Arlington County, and Fairfax County, Virginia; or underserved areas of Prince George's and Montgomery Counties, Maryland. Immediate family of a member or living within the same household as the member. Employees of select Employee Groups (SEGs) including over 70 specific employers and organizations.",https://democracyfcu.org/join.html,2025-12-30 15:43:16.27511,
120,limited,"All are eligible to join if they live, work, worship, or conduct business in any of the following Counties: Union County, Somerset County, Hunterdon County. Immediate family member of an existing County Excellence FCU member.",https://countyexfcu.org/membership-eligibility,2025-12-30 18:03:25.526109,
620,limited,"Membership to Power One is offered to anyone who is an employee at AEP, Plastic Composites, or living in the Spy Run Neighborhood Association. Immediate family members of existing members can also join.",https://www.poweronefcu.org/membership/,2025-12-30 18:06:18.413967,
854,limited,"You're eligible for membership if you live, work, worship, attend school, or volunteer in one of the 24 towns we serve (including Middletown, Meriden, Wallingford, Cheshire, and others). If you are related to a current Ellafi member, you're still eligible!",https://www.ellafifcu.org/become-a-member/,2025-12-30 18:08:13.691149,
1086,limited,"Anyone who lives, works, worships or attends school in Suwannee or Hamilton County, Florida is eligible for membership. Employees of numerous employers and organizations in Lafayette and Dixie Counties, Florida. Immediate family members of present Suwannee River Federal Credit Union members are also eligible for membership.",http://www.suwanneeriverfcu.org/join.php,2025-12-30 18:11:38.64872,
538,limited,"If you physically live, work, or attend school or church in the areas of Southeast, Southwest, Northeast and most areas of Northwest Washington, DC. If your family or a household member is already a GPOFCU member. If employed by or retired from GPO or one of our employer groups that sponsors GPOFCU membership.",https://www.gpofcu.org/who-can-join,2025-12-30 23:50:04.064327,
862,limited,"Employees of various Lockheed Martin groups in the Eastern United States (Orlando FL, Syracuse NY, King of Prussia PA). ST Engineering MRAS employees (Baltimore). Leidos employees (Mid-Atlantic region). Warfield Air National Guard Air Base personnel. Specific Baltimore-area companies. Retirees from any listed groups. Family members of current LM Federal members.",https://www.lmfcu.org/About-LM/Who-is-LMFCU/Open-a-Membership-Account,2025-12-30 23:55:39.33375,
916,limited,"Employees of companies that are part of the credit union's field of membership. Prospective members must contact the credit union with name, email, and employer information. The credit union contacts the employer to determine if they qualify. If the employer applies and is accepted into the field of membership, the employee and their family become eligible.",https://www.joinmycu.com/804/newmember/promotional,2025-12-31 00:01:09.580674,
932,limited,"VA employees and contractors. Military service members and veterans. Members of veteran organizations (American Legion posts, VFW chapters, AMVETS, etc.). Employees of specific employers (e.g., Parkway Family Physicians, Goodwill). Residents of certain facilities and community members. Families of eligible members.",https://oteencreditunion.com/,2025-12-31 00:01:09.580674,
1167,limited,"Live, work, worship, attend school, regularly volunteer, or regularly conduct business in Gloucester County, plus select areas of Salem and Camden Counties in New Jersey. Related to or currently sharing a residence with a Fort Billings FCU employee or Member.",https://fortbillings.org/member-eligibility/,2025-12-31 00:01:09.580674,
1204,limited,"Individuals belonging to specific groups which make up the field of membership, primarily grocery workers and healthcare workers, plus their immediate families.",https://www.ranchofcu.org/membership,2025-12-31 00:01:09.580674,
1367,limited,"Employees, students or alumni of Ascension/Seton, Austin Community College, Concordia University, Foundation Communities, Galveston College, Goodwill, Huston-Tillotson University, Indeed, St. Edward's University, Southwestern University, Texas State University, TX A&M at Galveston, TX A&M HSC, University of Texas at Austin, University of Texas Medical Branch, UTHealth-Houston, YMCA. American Consumer Council members.",http://www.ufcu.org/open-account,2025-12-31 00:02:49.052794,
132,limited,"Postal employees working for the Mt. Vernon, NY postal service. Already an existing member. Family member of an eligible member.",https://mtvernonpostalefcu.com,2025-12-31 02:23:41.261837,
2625,limited,"Do you live, work, worship, attend school or conduct business in Dauphin, Cumberland or Lebanon Counties or are you related to a Member?",https://www.pacentralfcu.com/membership/,2025-12-30 11:27:08.15631,
2658,limited,"If you live, work, worship, or attend school in Oneida or Herkimer Counties, you qualify to become a Member.",http://www.fsource.org/become-a-member,2025-12-30 11:33:28.828556,
2792,limited,"Persons who live, work, worship or attend school in Fall River MA, Somerset MA, Swansea MA, Westport MA, Freetown/Assonet MA, or Tiverton RI.",https://ndcfcu.com/membership/,2025-12-30 11:47:30.851546,
2874,limited,"Membership is open to persons who live, work, worship or attend school in 43 counties across 4 states: Iowa (Lyon, Plymouth, Sioux, Woodbury), Minnesota (Lincoln, Lyon, Murray, Nobles, Pipestone, Rock), Nebraska (Antelope, Boone, Cedar, Dakota, Dixon, Holt, Knox, Madison, Pierce, Platte, Stanton, Wayne, Wheeler), South Dakota (Bon Homme, Brookings, Clark, Clay, Codington, Deuel, Douglas, Grant, Hamlin, Hutchinson, Kingsbury, Lake, Lincoln, McCook, Miner, Minnehaha, Moody, Turner, Union, Yankton). Immediate family members of those persons identified above are also eligible.",https://www.bluestonefcu.org/join-us/,2025-12-30 11:52:02.879817,
2953,limited,Proof of Residency on Lānai is required (based on documentation requirements listing proof of residency on Lānaʼi through utility bills or signed rent/lease agreements).,https://www.lanaifcu.org/become-a-member,2025-12-30 11:54:10.806533,
79,limited,"If you live, work or worship in Baton Rouge, New Orleans and Shreveport… you're eligible for membership!",https://www.campusfederal.org/membership,2025-12-30 15:29:57.275538,
4400,limited,Live/work/worship/attend school in Greenville County SC,http://www.greenvilleheritage.com,2026-01-01 22:22:35.214797,
4461,limited,USDA employees + FEMA Louisiana Recovery Office employees + family,https://www.nodafcu.org,2026-01-01 22:23:26.321223,
196,limited,"Family members (spouse, child, parent, brother, sister, stepparent, stepchild, grandchild, or grandparent) of existing members. Employees of Community Partner companies. GTE Financial employees or their immediate family members. Live, work, worship or attend school within specific Tampa-area ZIP codes (portions of 33602, 33603, 33604, 33605, 33606, 33607, 33609, 33610, 33619). CU Savers membership for a one-time $10 membership fee.",http://www.gtefinancial.org/services/eligibility,2025-12-30 15:32:09.670929,
294,limited,"Our membership is open to all who live, work, worship, volunteer, or attend school in Central Ohio.",https://cmefcu.org/become-a-member,2025-12-30 15:33:41.13399,
77,limited,"Service First membership is open to almost everyone who lives, works, worships, or attends school in 43 counties across 4 states (South Dakota, Iowa, Minnesota, and Nebraska).",https://www.servicefirstfcu.org/become-a-member,2025-12-30 15:36:20.207772,
475,limited,"If you live, work, or worship in Summit County (Ohio), you are eligible to join!",https://www.integrityfcu.org/membership,2025-12-30 15:39:33.166007,
1558,limited,"Live, work, worship, or attend school in and businesses and other legal entities located within Kerr, Kimble, Edwards, Bandera, Kendall, Real, and Gillespie Counties (and members of these persons' immediate families).",https://www.kerrcountyfcu.com/who-can-join,2025-12-30 15:43:50.030923,
168,limited,Membership is open to employees of companies belonging to our Select Employee Groups. You are also eligible to join if a family member or household member is already a member of Northern Indiana FCU.,http://www.nifedcu.org/join/,2025-12-30 18:04:13.225584,
761,limited,"Sky Federal Credit Union now serves persons who live, work (or regularly conduct business in), worship or attend school in, or participate in associations headquartered in, or participate in programs to alleviate poverty or distress which are located in, and incorporated and unincorporated organizations located in or maintaining a facility in, and businesses and other legal entities located in the rural district of Beaverhead, Broadwater, Carbon, Cascade, Deer Lodge, Gallatin, Golden Valley, Granite, Jefferson, Lake, Lewis and Clark, Madison, Meagher, Mineral, Missoula, Park, Powell, Ravalli, Silver Bow, Stillwater, Sweet Grass, Wheatland or Yellowstone Counties, Montana or Bonneville, Fremont, Jefferson, or Madison Counties, Idaho, or Park County, Wyoming and their immediate family members.",https://www.skyfcu.org/about-us/become-a-member.html,2025-12-30 18:07:04.893569,
960,limited,"If you live, work, worship, or attend school in Klamath, Lake, Modoc, or Northeast Siskiyou County — or if you have family who does — you can be a member of Pacific Crest.",https://www.mypcfcu.org/join/,2025-12-30 18:09:40.054513,
365,limited,"Employees or retirees from one of GP Federal's Select Employee Groups. Immediate family member or household member of an employee or retiree from Select Employee Groups. Live, work, or worship in GP Federal's field of membership in Northwest Georgia and Northeast Alabama. Immediate family member or household member of any existing GP Federal Credit Union member.",https://www.gpfederal.org/about-us/about-us/who-can-join,2025-12-30 23:58:50.438534,
367,limited,"Permanent full time employees of the Potomac Electric Power Company, PHI, or its corporate Affiliates in Washington D.C., Maryland, or Virginia. Permanent full time employees of PEPCO FCU. Retirees from these organizations. Parents, grandparents, husband, wife, children, grandchildren, brothers, and sisters of existing members.",https://www.Pepcofcu.org/about/membership.html,2025-12-30 23:58:50.438534,
1239,limited,"Full Time and Permanent Part Time employees of the city of Pittsburgh, Pittsburgh Municipal Pension Funds, Pittsburgh Water & Sewer Authority, Pittsburgh Parking authority, Sports and Exhibition Authority, Retired Pensioners as well as their immediate family members.",https://pche-fcu.org/membership/,2025-12-31 00:02:49.052794,
1351,limited,"Employed by one of 19+ School Districts, Private Schools, Companies including Princeton, Trenton, Hamilton Township, Mercer County Community College (staff and students), The College of New Jersey, Haldeman Auto Group, and others in Mercer County NJ. Immediate and extended family members of current members including spouse, children, grandchildren, grandparents, sisters, brothers, aunts, uncles, nieces, and nephews plus step-relations.",https://mcnjtfcu.org/resources/become-a-member/,2025-12-31 00:02:49.052794,
1733,limited,"Anyone who lives, works, worships, or attends school in the City and County of Honolulu (Island of Oahu), Hawaii. Spouses of deceased members who were previously eligible. Employees of Lōkahi FCU. Immediate family members or household members of current members.",https://lokahifcu.com/membership/join/membership-eligibility,2025-12-31 00:04:00.939035,
1987,limited,"You are eligible to join if you live, work, attend school, worship or regularly volunteer in the 96706 community. Immediate family members and/or household members of current members. Credit union employees.",http://www.ewafcu.com/membership,2025-12-31 00:04:00.939035,
2263,limited,"Live, work, worship, or attend school in Carroll County, Floyd County, Galax City, Pulaski County, Radford City, or Wythe County Virginia. Employment or business ownership within specified professional fields. Spousal relationship to a deceased member who previously qualified. Immediate family or household membership of eligible individuals.",https://firstnrvcreditunion.com/membership,2025-12-31 00:05:11.667695,
2285,limited,"An employee or member of one of Advancial's Select Employer Groups or Associations. Immediate family member or household member of eligible individuals. Live, work, worship or attend school in one of the member communities served in Louisiana, North Carolina, or South Carolina.",http://www.Advancial.org/membership-information,2025-12-31 00:05:11.667695,
3130,limited,"Immediate family members of current Truity Credit Union members including spouses, children, parents, siblings, grandchildren, grandparents, stepchildren, stepparents, adoptive parents. Individuals or their immediate family members who work for one of Truity's 250+ Select Employee Groups including ConocoPhillips, Phillips 66, Hallmark, University of Kansas, and numerous local businesses and institutions.",http://www.truitycu.org/en/join,2025-12-31 00:24:44.622324,
3182,limited,"Anyone who lives, works, worships or attends school in Greenwood Village or the Denver Tech Center. All family members of current Star Tech members (spouses, parents, siblings and children). Employees in the petroleum industry working in the Denver-metro area. ADA Environmental employees.",https://star-techfcu.com/open-account/who-can-join-star-tech-fcu/,2025-12-31 00:24:44.622324,
3218,limited,"Open to all residents of Tulare County, California. In 2002, dropped the word Teachers from its name, welcoming all residents of Tulare County.",https://tularefcu.org/newaccount,2025-12-31 00:24:44.622324,
3291,limited,"Anyone who lives, works, worships or attends school in Morris, Essex, Somerset and Union counties in New Jersey. Family members of eligible individuals.",http://www.picacreditunion.com,2025-12-31 00:24:44.622324,
3551,limited,"Live, work, volunteer, worship, or go to school in the city of Jamestown or one of 22 towns in southern Chautauqua and Cattaraugus Counties NY. Family member who already belongs to the credit union. Spouses of deceased members who were previously eligible. Credit union employees. Immediate family or household members of eligible persons.",https://www.jacfcu.org/membership.html,2025-12-31 00:25:33.632078,
3571,limited,"Live, work, or worship in Hutchinson County or in a portion of the Pampa area Texas.",http://www.pantexfcu.com/home/member-services/become-a-member,2025-12-31 00:25:33.632078,
3633,limited,"Employees of more than 400 PAFCU partner companies and their family members. Relatives of current members including immediate relatives and those by marriage or adoption. Live, work, worship, or attend school in select geographical areas in NY and FL. American Consumer Council members (free non-profit organization).",https://www.pafcu.org/membership,2025-12-31 00:27:50.124357,
1718,limited,"Active or retired employee of State of Hawaii, City and County of Honolulu, Maui County, or Hawaii State FCU. Immediate family members of current members including spouses, parents, grandparents, children, siblings and household members, and spouses of persons who died while within the field of membership. Employees or members of Select Business Partner organizations located in Hawaii. Donors to Friends of the Library Hawaii or The Friends of Iolani Palace. Hawaii residency required for new accounts.",https://hawaiistatefcu.com/join/,2025-12-31 00:27:50.124357,
2657,limited,Employees of various local educational groups in the Wyoming Valley area and their immediate families. Maintains a clearly defined field of membership committed to the traditional credit union concept.,https://wbeefcu.com/join,2025-12-31 00:29:50.213855,
3447,limited,"ACME FCU membership is open to your whole family. Minimum savings deposit of $5.00 required to open an account, plus a $1.00 membership fee. Once a member, always a member policy.",https://my.homecu.net/fi/acmefcu/secure-forms/membership.html,2025-12-31 01:33:03.533441,
3454,limited,"Current CFCU employees, faculty, staff or enrolled students. CFCU alumni. Live, regularly work, worship, or currently attend school in Los Angeles County CA or Orange County CA. Employees of a partner employer organization. Immediate family or household members of an existing member.",https://join.comfedcu.org/,2025-12-31 01:33:03.533441,
3476,limited,"Employed by one of BOFCU's designated Select Employer Groups (100+ eligible employers in healthcare, manufacturing, government, retail). Relatives of current BOFCU members in good standing (spouses, parents, siblings, grandparents, children, household members). Connected with Nanticoke Lenni-Lenape or Word of Life Christian Center. One-time $10 donation to Cohansey Area Watershed Association, Cumberland Players, or Friends of the Bridgeton Free Public Library.",https://www.bofcu.com/about-us/eligibility/,2025-12-31 01:33:03.533441,
233,limited,"InFirst Responders Foundation members. Retired federal employees receiving OPM annuity. Live, work, worship, or attend school in most of Salem, Roanoke, Botetourt, Vinton and King George, VA. Employment with qualifying federal agencies (OPM, FCC, FTC, PBGC, SEC, FEMA, STB, MSPB, OGE). Immediate family members including spouse, child, sibling, parent, grandparent, step-parents, stepchildren, step-siblings, domestic partners, and adoptive relationships.",http://www.infirstfcu.org/member-eligibility,2025-12-31 02:24:17.237773,
452,limited,"Residents and businesses in New Haven, Litchfield and Fairfield Counties of Connecticut. Community chartered members with expanded eligibility. Can apply for loan and become member once funded upon approval.",http://www.skylinefinancialfcu.com,2025-12-31 02:25:01.880808,
1148,open,"Anyone Can Join CorePlus Credit Union. Membership is open and inclusive without restrictive eligibility requirements based on geography, employment, or other common credit union limitations. Serves Eastern Connecticut and parts of Massachusetts and Rhode Island.",http://www.coreplus.org,2025-12-31 02:27:01.790762,
2794,limited,"People who live, work, or worship in parts of Northeastern Colorado and their immediate families.",http://www.haxtuncu.com,2025-12-31 02:29:27.16608,
3458,limited,"Voyage Federal Credit Union is open to anyone who lives, works, worships, or attends school, and businesses and other legal entities located within our charter area. Additionally, the credit union welcomes existing members' immediate family members, household members, and members of organizations those members lead.",https://www.voyagefcu.org/join,2025-12-31 13:58:48.700235,
3439,limited,"Persons who live, work, worship, volunteer, or go to school in, and businesses and other legal entities located within Marion, Monongalia, Preston, Harrison, and Taylor counties. Family members of an eligible member—including spouses, parents, children, siblings, grandparents, grandchildren, and their adoptive/step-relationships—may join independently. People sharing a residence or economic unit with an eligible member may join.",https://www.fairmontfcu.com/membership-education/membership/how-to-join.html,2025-12-31 18:51:55.799554,
3544,limited,"Any person currently employed by the Connecticut Labor Department qualifies for membership. Membership extends to family members related by blood, marriage or adoption.",http://WWW.ctlaborfcu.com/Membership/Who-Can-Join.aspx,2025-12-31 18:52:59.550133,
3575,limited,"Active career employees currently employed with the U.S. Postal Service at designated offices in the Connecticut area (22 specific postal offices including Bridgeport, Fairfield, Norwalk, Derby, Shelton, and surrounding communities) who have completed their 90-day probationary period. Also accepts spouses of deceased members, retired postal employees, credit union employees, and immediate family members (spouses, children, grandchildren, mothers, fathers, brothers and sisters).",http://www.bptpofcu.org/membership,2025-12-31 18:53:30.581621,
3655,limited,"You are eligible to join if you live, work, worship, attend school or regularly conduct business in Clarion, Jefferson, Forest, Venango, Butler, Armstrong, Mercer, Crawford, Warren, McKean, Elk, Indiana or Clearfield Counties in Pennsylvania.",https://toptierfcu.org/member-benefits,2025-12-31 18:54:18.088448,
490,limited,"Employees of approximately 17 approved employers and organizations (including Union Pacific Railroad and the Shoshone-Bannock Tribes), persons retired from these employers, members of their families, spouses of deceased members, and credit union employees. Individuals can also gain membership by joining the Bannock Humane Society with a $20 donation.",http://www.railswestcu.org/membership,2025-12-31 18:56:54.233368,
644,limited,"People who live, work, worship, or attend school in Multnomah County, Oregon are eligible to become members. Family members of current members including spouse or domestic partner, parents or step-parents, children or step-children, brothers, sisters, or step-siblings, grandparents or step-grandparents, grandchildren or step-grandchildren.",http://www.trailheadcu.org/membership,2025-12-31 18:57:56.225124,
1077,limited,"All public and non-public school employees who work in the towns of Enfield, East Windsor, Windsor, Windsor Locks, Suffield and Somers, Connecticut. Enfield High School students, Community Health Resources employees, employees, commissioners, and volunteers of the Enfield Fire Department, persons retired as pensioners or annuitants from the above employment. Immediate family or household members of current members, spouses of persons who were members at the time of their passing.",http://www.tvtfcu.org/become-a-member,2025-12-31 19:00:02.830745,
2574,limited,"Employees of select employer group Member Organizations, retired from a group, or immediate family members of a group employee. Members can remain for life even if they change jobs, move or retire.",http://www.membersonenj.org/join,2025-12-31 19:09:58.811406,
422,limited,"All people who live, work, worship, or attend school in designated Pittsburgh neighborhoods (Allentown, Carrick, Hays, Mt. Washington, South Side, among others), businesses and other legal entities located in the communities served, family members of current members, and employees/members affiliated with various organizations including local churches and businesses.",http://www.pittsburghfcu.org/join,2026-01-01 01:46:17.940111,
2374,limited,"Employees of Honeywell, Inc. - Fort Washington, PA and twelve other listed organizations including GE Partnership Marketing Group, Kulicke and Soffa Industries, Metro PCS, Montgomery Newspaper, Omnicare Clinical Research, and others across the Fort Washington/Philadelphia area. Qualified family members include: spouse, children, step-children, parents, brothers, sisters, grandparents, grandchildren, other relatives residing in your household, foster parents, and significant other residing in your household.",http://www.honeywellfcu.com/membership,2026-01-01 14:05:43.329522,
2384,limited,"Full or part-time faculty, staff, volunteers, alumni or students of any campus of the University of Nebraska. Spouses, children, parents, siblings, stepchildren, stepparents, grandchildren, and grandparents of eligible members. Any person living in the same household as a single economic unit. Employees and family members of select employee groups.",http://www.nufcu.org/discover-nufcu/become-member,2026-01-01 14:06:34.288451,
3029,limited,"Virginia State University faculty, staff, contract employees, alumni, and students, plus employees of Petersburg Public Schools and Chesterfield County Schools.",http://www.vsufcu.org/about-us/join-us.html,2026-01-01 14:12:26.596388,
3316,limited,"Live, work, worship, or attend school in Madison or Macoupin County, Illinois. Own a business or legal entity located in either county. Volunteer in Madison or Macoupin County. Immediate family member or household member of a current member. Belong to an organization of family and household members.",http://WWW.ALTONIZEDFCU.ORG/membership-eligibility,2026-01-01 14:13:54.980293,
832,limited,Live/work/worship/attend school in Bledsoe/Cumberland/Fentress/Putnam/White counties TN,http://www.ucfcu.org,2026-01-01 14:20:24.407108,
3278,limited,"Live/work in Crafton, Carnegie, Rosslyn Farms, Bridgeville, Heidelberg, Collier Township, Scott Township, Castle Shannon, Dormont, Greentree, Robinson, Kennedy, Ingram, Thornburg, Pennsbury, Stowe Township, McKees Rocks, Mount Lebanon PA + family",http://www.swcfcu.org,2026-01-01 19:08:49.164613,
3080,limited,Live/work/worship/attend school in Tom Green County TX + family,http://WWW.SAFCU.COM,2026-01-01 19:15:20.176426,
3601,limited,NIH employees/contractors/fellows/volunteers/retirees + family + NIHFCU@work partners + ACC members,https://www.nihfcu.org,2026-01-01 19:17:12.929803,
3631,limited,Live/work/worship/attend school in Delaware/Madison/Henry County IN,http://www.thrivecu.org,2026-01-01 19:17:12.929803,
3755,limited,Atlantic City Electric employees + Hamilton Township MUA + Atlantic Coast Alarm + Computer House employees,http://www.acecefcu.org,2026-01-01 19:19:17.327385,
3819,limited,Verizon/UPS employees + Teamsters Local 623 + Knights of Columbus + select groups + family/household,http://www.udbell.org,2026-01-01 19:19:59.702914,
3830,limited,MIT community (employees/students/alumni) + family/household + partner associations + ACC members,http://www.mitfcu.org,2026-01-01 19:20:44.549639,
3951,limited,Live/work/worship/attend school in Atlantic City/Camden/Vineland/Millville/Bridgeton + select employers + family + NJ Consumer Council,http://www.firstharvestcu.com,2026-01-01 19:21:27.460402,
3972,limited,Live/work/worship in Western Vista service areas (Cheyenne/Casper WY) + family + charitable foundation contribution,http://www.wvista.com,2026-01-01 19:22:15.864825,
4135,limited,Live/work in Florida Keys + family + local military + FL Keys businesses/nonprofits,http://www.keysfcu.org,2026-01-01 19:23:38.091556,
4369,limited,Live/work/worship/attend school in Wayne County OH + family,http://www.gwcfcu.com,2026-01-01 22:21:51.101378,
4708,limited,Live/work/worship/attend school in St. Louis County MN (north of Hwy 16) + Bois Forte Band employees + family,http://www.evfcu.org,2026-01-01 22:24:43.480993,
4731,limited,Live/work/worship/attend school in 30 MetroWest MA cities/towns + family,http://www.mwcfcu.com,2026-01-01 22:24:43.480993,
4878,limited,Live/work/volunteer/worship/attend school in 6 OR counties + 2 WA counties + family,http://www.pnwfcu.org,2026-01-01 22:26:34.098966,
4884,limited,Live/work/worship/attend school in Stark County OH + Catholic community + family,http://WWW.STJFCU.ORG,2026-01-01 22:26:34.098966,
